id,message,original,genre
885,We need a rescue team. We need help in the Delmas. Thank you,Nou se gwoup sauvetage nou bezwen aide nan delmas mesi,direct
886,I am starving for food. I am located in Carrefour 52,Mwen gran gou se cafou mwen ye nan 52,direct
887,"We are a group of people living at tabarre 27, we are dying because we have no food please help!!",Nou se yon group moun ki rete nan taba 27 nou preske mouri paske nou pa gen anyen pou nou manje,direct
888,It is cold in Cuba this morning. It could reach Haiti tomorrow. Some showers are predicted for our area tonight.,Un front froid se retrouve sur Cuba ce matin. Il pourrait traverser Haiti demain. Des averses de pluie isolee sont encore prevues sur notre region ce soi,direct
890,I can't communicate cause I have no money on my calling card,Mwen paka kominike paske mwen pa gen kob sou kont mwen,direct
891,"The countryside are getting overcrowded, we need help in Miragoane,",vil de pwovens yo vini. misa komanse anvayi nou!se haiti zon miragw,direct
892,"No Location : I am sending this cry for help, I cant take it anymore, life is too pricy here, I need a visa to go work abroad and help my mother, because my father died.",Mwen voye mesaj saa paske mwen pa kapab nou anba lavi ch. Mwen ta remen jwenn yon viza. Poum al travay nan yon lot peyi poum ka ede manmanm paske papam mouri.,direct
893,"I'm homeless, I need a tent for the kids.",Mwen se yon viktim kay mwen kraze mwen bezwen yon tant pou timoun yo ki nan seren an,direct
894,"No location : no gov officials showed up to see us, we have a few kids. .. message truncated.",OKEN KONSNE NAN LETA KIPASE WNOU PASKE GENYEN ANPIL TIMOUN PITI K,direct
895,Food and medication is needed at a camp in Cayes. written by a priest from the sacre-coeur parish,Nourriture et medicaments pour victimes des camps des Gabions aux CAYES. Pre Jean Marcel paroisse S-coeur.,direct
896,"I have no body to help me, I don't know what to do please help me",en paske mwen gen moun kap edem ank mwen pa konn sa poum fe tanpri edem.,direct
897,we have not received anything in CANAPE VERT. Please help.,Nou pa jwenn anyen nan kanapev ditou w sa nou te ka fe pou nou,direct
899,"We are in Delma a 1, in local pinson. We have a great need for food and water.","Nou nan delma a 1, nan lokal pinson s. a. nou nan gwo bezwen manje ak dlo pou nou bwe. tanpri pran ka nou an konsiderasyon.",direct
900,"Need food, water, shelter and lighting.","We need help at delmas 41 road stella no 29. we need light, water, food and more for living. please help us.",direct
901,i'm homeless from Cabaret. Please help.,Mwen se viktim nan kabari kafou tosl nou pa janm jwen anyen voye je gade nou.,direct
902,"We are in needs since the earthquake, we do not have any assistance, everything that we have is finished. We are in b ten",Nou gen gran bezyen depi tranbleman de ta a nou pa resevwa anyen. tout sa nou te genyen fini net. Se nan bten nou ye.,direct
904,"clothing, food and tents because the sun and the rain are giving us a really hard time. ( incomplete )",N RAD MANJE TANT SOLEY AK SEREN AP BAT NOU,direct
905,We are in blancha. We have nothing. No one has visited us in 10 days. This is terrible.,Nou nan blancha. Nou gen anyen ditou. menm yon vizit nou pa resevwa depi 10 jou tirib sa yo.,direct
907,Give me information please. .. Note : Call to find out what he/she wants. ..,Bonm enfomasyon s v ple.,direct
909,I can't call my family cause i HAVE no minutes on my calling card. Please help me,Mwen paka kominike paske mwen pa gen kob sou kont mwen pou mwen pale avek fanmi yo,direct
911,"We are somewhere in Gressier, we have not found any help yet, we need Food, water, WC asap, everybody in the area need the same.","Mwen nan yon sit gresye ki pako jwen n oken n ed, nou bezwen touswit tant, dlo manje ak twalut se menm bagay pou tovt gresye",direct
912,We are from Radio Echo 200 in Petit Goave. We lost Baselais Volcy. The radio station is really in bad shape.,"@P ) @RADIO ECHO 2000 NAN TI GOAV PDI MT BASELAIS VOLCY NAN TRANBLEMAN DE T A, YON ANIMATEUR L, GEN LOKAL RADIO A AN MOVE ETA, MIRAY ANDAN RADIO A KRAZE",direct
913,There's a place in Leogane called Kachand?l where there are lots of collapsed homes. Most of the people make their home with blankets as tents. Plus we haven't received any help.,"Gen yon zon nan Leyogan ki rele kachandl, ki gen anpil kay kraze, anpil nan moun yo se ak dra yo fe ti tant yo nan savann pou demi. Epi nou poko jwenn an",direct
914,"No location : please send us Help, we have a lot of children.","kenn otorite pote ed ba nou epi, gen anpil timoun ki nan jatye sa.",direct
915,The Office and direction and walls of the discotheque of the Studio is almost crumbled. .. All the entrances are cracked as well as the walls. . We are broadcasting from the streets. .. Note : Please call and ask for exact location,"@X ) @ BIWO AK DIREKSYON AK DISKOTK MIRAY STIDYO A PRESKE TONBE, TOUT RANTRE FISIRE AK LOT MIRAY, NAP EMET NAN LARI",direct
916,"Do something for us. We have already used up everything we had. We are in Bertin, Carrefour. Thank you.","Faites quelque chose pour nous. Nous avons dj epuis tout ce dont nous avions. Nous sommes  bertin, carrefour. Merci",direct
917,Please help me because i have nobody. I believe that you hear my cry or give something in other for me to continue with my study.,Tanpri edem paske mwen pa gen pason tanpri. Mwen kw ke nap tande kriyem. oubyen bon yon bagay poum fe poum ka kontinye etude mwen.,direct
918,And i do not have money to buy a phone card ( incomplete ),E mwen pa gen sen kob pou mwen achete kat,direct
919,"That's too much. .. Our Archibishop is gone. Our priest and seminarist, most of them are dead. Our training centres are destroyed. This is the reason why I am asking you to help me to complete the rest of the school year wherever you can. ..","ape anpil, Achevek nou, Pe nou yo ak seminaris nou pifo mouri, Mezon fomasyon nou yo detwi. Se poutet sa map mande nou ede m al fi n fe res ane a kote nou ka",direct
920,"At Village Solidarite, these people have nothing, there a little baby needs to be fed ( no food ) please, No kotex available for women that have their period and lots of other problems, please help.","NAN VILLAGE SOLIDARITMOUN YO PA JWENN ANYEN,YO GEN TI BEBE,GRANMOUNPLIZY NAN FANM YO GEN RG YO MEN YO PA JWENN KOTEX GEN PLIZY LT PWOBLEM ANK.M",direct
921,"We did not find any of the aid the US sent. We live in Leogane, zone merge.",Nou pa janm anyen nan ed etazini yo nou rete nan leogane zon merge,direct
923,"visit this site, we are looking for help please, so these people don't die of hunger. Thank you",izite sit sa a nap chache ed souple pou moun sa yo pa mouri grangou. Mesi.,direct
924,"today. A lot of them are hurt, they would need medical attention. Some of them have suffered psychological trauma and would need to see a psychologist. Some of them are not from this town. ( Incomplete - This is only part of a message )",vens jodi a. anpil ladan yo blese yo ta bezwen swen sante. gen ladan yo ki sibi twomatiz psichik kita dwe konsilte de sikolg. genyen ki pa moun zon nan e n,direct
925,Please come and help us we are in pis Aviation ( Aviation Street ),"Souple, vin ede nou sou pis aviation.",direct
926,we live in the department of south of the country. The part of the country is Aquin and the section is Lakolin. We want to ask when will we get help because most of the people who were living. ..,NOU SE YON ELEMAN KAP VIV NAN DEPATMAN SID PEYIA KOMIN AQUIN SEKSYON LAKOLIN ZON VENO NOU DI JIS KILE NAP JWENN PANOUAN PASKE PIFO MOUN KITAP VIV NA,direct
927,"In the capital, we are in La Kolin ( la colline ). We need aid too.",N KAPITAL LA SE LA KOLIN YO YE. ALONOU BESWEN ED TOU,direct
928,"At vifranc street ( near of Bolos ) lots of people who need water, food please help us",Nan rue villefranc rue ki pase anba rzvwa balos la plen moun ki bezwen ed yo gen pwoblem tout bon fe yon pase tanpri.,direct
929,one item of clothing. please go and help them. - Incomplete,YON SEL TI RAD. EDEM AL JWEN YO TANPRI! JOSEPH NERE BRUTUS.,direct
930,"You know what to do. I am sleeping in Place Canape Vert, outside. I can't find a tent where to sleep. I don't have food and money.",konnen sa pou f ?se sou plas canapevert map demi seren ap bat mwen mwen pa jwenn tant pou m demi ni mwen pa jwenn manje pou m manje mwen pagen lajan po,direct
931,"We never got any help, we only kept going with the little we have, but we will not be able to keep on, please help us","u pa janm jwenn anyen se ak ti mwayen pa nou, nou te konn f kek ti bagay, men nou pakab kenbe ank tanpri s. v. p ede nou.",direct
932,"A lot of wounded people from port-au-prince, miragoane, petit goave and leogane came to Les Cayes. So, come help Les cayes.","Anpil Moun blesse ki soti p au p, miragoane, ti goave, leogane, vini okay. Donc vinn sove okay.",direct
933,"We are at the Place Clercine, WE have a baby. We need to eat.",NOU DOMI SOU PLACE PUBLIQUE CLERCINE- NAN KI SOUKOTE COMMISARIAT BIM NAN TABARRE CHAQUE SOIR. NOU GEN TI BEBE AVEC NOU. NOU GRANGOU NOU BESOIN MANJE AK,direct
935,Our house is destroyed and we are sleeping outside under the rain. We don't have food nor ( Incomplete ),NOU GEN KAY NOU KRAZE E NOU AP DOMI NAN SEREN NOU PA GEN MANJE NI K,direct
936,Please help us : find a tent. it's a family of 6 people. ( Incomplete- seems to be the end of a message ),B. TANPRI EDE NOU : TROUVE YON TANT FANMI AN KONPOZE DE SIS ( 6 ) PSN,direct
937,"i have a problem talking to people in port au prince, please its talking to people god bless us",Mwen gen you poblem pou m pale ak moun mwen yo potopwens souple si m pale ak moun mwen yo bondye a beni-n,direct
938,Please send food. Thank you. I'm in the village of La Plaine,kijwenn ed alimante yo. mesi mwen nan vilaj lap.,direct
939,I think you will do the necessary things for me. .. Note : call for details. .. incomplete request,Je pense que vous feriez pour moi le necessaire. Merai davance.,direct
940,I live in Gonaives. The wounded are dying. They can't have/don't have doctors.,Mwen rete gonaives malade yo ap tombe yo pa jwen dokt,direct
942,We are an accountant and two engineers. Please help us to find work or some food.,UR COMPTABLE ET 2 INGENIERS AIDONS NOUS A TROUVER DES DES TRAVAUX OU BIEN LA NOURRITURE SILVOUPLAIT,direct
943,"I lost my mother and my father and other people who died. These people are very dear to me. For now, I am living with someone who needs help. .. Note : Call for location",mwen pedi manman ap papa e lot moun ki che pou kounyeya desand okay kay yon moun mwen ta renmenn ede m,direct
944,medicine for sick people are at gonaives,"medicament pour les malades qui sont aux gonaives, merci.",direct
945,"People have no water and food, suffering. ..",n moun kap soufri yo pa genyen dlo et manje moun yo ap mouri pote n,direct
946,"its that i have a lot of problems. my house has colapsed, i dont have clothes, I p. ..","ske mwen gen anpil pwoblem. Kay mwen kraze, mwen pa gen rad, mwen p",direct
947,"I live in Gonaives. I need help for the hospital in Raboto. We need water, food, and medication because we have a thousand people who need medical attention right now.","M se yon sitoyen kap viv gonayiv m bezwen ed pou lopital raboto a sa nou bezwen se dlo, manje, medikaman paske gen yon milye moun ki bezwen swen nan le sa a",direct
948,"I lost my merchandize, my house is destroyed, please I need help","en pedi machandiz mwen, kay mwen kraze silvouple mwen bezwen ed ni",direct
949,"a country, I cannot function well. My house is located about 1km, when the heavy trucks pass by the house shakes! I have two small children, ( my wife. .. ) OR ( Mrs. .. . )","yon peyi a mwe paka fonksyone byen. Kay mwen sitiye apepr 1 kilomt konsa, la gwo pwalou yo pase la konsa kay la tranble! Mwen gen 2 ti moun piti, madan",direct
951,For us to sleep and I am a student in my 2nd year in good in science Is it possible that we can get help please?,pou mwen demi e mwen se yon etidian an 2m ane an sciens kontab eske nou ka ede sil vou pl?,direct
952,"3839. 9814 United States, come on, come help me in 10th communal section of Aquin. The international organizations, I have 8 children ok, please respond quikly",. 9814. ozetazuni vininon vinpotemsekounan. 10em seksyon kominn aken merci. ogani zasyon intenasyonal yo. mwen 8pitit oke repons tousiyt,direct
953,"I think that right now, there is someone after God, who should do something for us in the short time, for me and my mom, my little brother because we have no shelter",J pense k en c moman kil y a kelkun apr Dieu ki devra ds un temps limite fair un pti kelke choz pr ma more mn pti frre e moi car ns sommes san abri san,direct
